"Variety","Base.Price.Per.Ton","Brix.Code","Tons","Year","District","District_Number","Type"
"chardonnay",3373.56,9500,2.7,2016,"DISTRICT 3",3,"white"
"chardonnay",3387,100,6.2,2016,"DISTRICT 3",3,"white"
"chardonnay",3400,100,35.6,2016,"DISTRICT 3",3,"white"
"chardonnay",3400,24500,17.8,2016,"DISTRICT 3",3,"white"
"chardonnay",3450,100,25.2,2016,"DISTRICT 3",3,"white"
"chardonnay",3500,100,201.7,2016,"DISTRICT 3",3,"white"
"chardonnay",3500,13600,10,2016,"DISTRICT 3",3,"white"
"chardonnay",3500,15200,3.5,2016,"DISTRICT 3",3,"white"
"chardonnay",3500,16800,5,2016,"DISTRICT 3",3,"white"
"chardonnay",3500,17200,3.4,2016,"DISTRICT 3",3,"white"
"chardonnay",3500,17400,27.6,2016,"DISTRICT 3",3,"white"
"chardonnay",3500,17600,4.9,2016,"DISTRICT 3",3,"white"
"chardonnay",3500,21000,3.2,2016,"DISTRICT 3",3,"white"
"chardonnay",3500,21200,7.5,2016,"DISTRICT 3",3,"white"
"chardonnay",3600,100,10.1,2016,"DISTRICT 3",3,"white"
"chardonnay",3600,14100,2.7,2016,"DISTRICT 3",3,"white"
"chardonnay",3605,100,5.3,2016,"DISTRICT 3",3,"white"
"chardonnay",3628.79,100,41.8,2016,"DISTRICT 3",3,"white"
"chardonnay",3699.2,13800,2.3,2016,"DISTRICT 3",3,"white"
"chardonnay",3700,100,37.9,2016,"DISTRICT 3",3,"white"
"chardonnay",3750,100,10.6,2016,"DISTRICT 3",3,"white"
"chardonnay",3750,10900,1.9,2016,"DISTRICT 3",3,"white"
"chardonnay",3750,21200,4.7,2016,"DISTRICT 3",3,"white"
"chardonnay",3783.33,100,21.4,2016,"DISTRICT 3",3,"white"
"chardonnay",3800,100,17.8,2016,"DISTRICT 3",3,"white"
"chardonnay",3800,2300,3.9,2016,"DISTRICT 3",3,"white"
"chardonnay",3800,14100,12.9,2016,"DISTRICT 3",3,"white"
"chardonnay",3800,16800,10.5,2016,"DISTRICT 3",3,"white"
"chardonnay",3800,17600,4,2016,"DISTRICT 3",3,"white"
"chardonnay",3800,21200,10.7,2016,"DISTRICT 3",3,"white"
"chardonnay",3900,100,35,2016,"DISTRICT 3",3,"white"
"chardonnay",3914,100,8.6,2016,"DISTRICT 3",3,"white"
"chardonnay",3961.46,100,1.6,2016,"DISTRICT 3",3,"white"
"chardonnay",4000,100,68.7,2016,"DISTRICT 3",3,"white"
"chardonnay",4000,11800,2.7,2016,"DISTRICT 3",3,"white"
"chardonnay",4000,16800,26.8,2016,"DISTRICT 3",3,"white"
"chardonnay",4000,17200,9.1,2016,"DISTRICT 3",3,"white"
"chardonnay",4000,17600,1.5,2016,"DISTRICT 3",3,"white"
"chardonnay",4000,20800,45.4,2016,"DISTRICT 3",3,"white"
"chardonnay",4106,100,4.8,2016,"DISTRICT 3",3,"white"
"chardonnay",4144.2,100,1.3,2016,"DISTRICT 3",3,"white"
"chardonnay",4200,100,72.5,2016,"DISTRICT 3",3,"white"
"chardonnay",4200,13600,12.8,2016,"DISTRICT 3",3,"white"
"chardonnay",4200,20800,4.5,2016,"DISTRICT 3",3,"white"
"chardonnay",4203,20800,6.4,2016,"DISTRICT 3",3,"white"
"chardonnay",4243,100,8.3,2016,"DISTRICT 3",3,"white"
"chardonnay",4243.6,17400,6.2,2016,"DISTRICT 3",3,"white"
"chardonnay",4250,100,5,2016,"DISTRICT 3",3,"white"
"chardonnay",4291,100,11,2016,"DISTRICT 3",3,"white"
"chardonnay",4300,100,8.3,2016,"DISTRICT 3",3,"white"
"chardonnay",4302,16800,54.8,2016,"DISTRICT 3",3,"white"
"chardonnay",4303.39,100,22.4,2016,"DISTRICT 3",3,"white"
"chardonnay",4326,100,27.6,2016,"DISTRICT 3",3,"white"
"chardonnay",4340.84,100,19.8,2016,"DISTRICT 3",3,"white"
"chardonnay",4349.35,13800,3.3,2016,"DISTRICT 3",3,"white"
"chardonnay",4370,100,7,2016,"DISTRICT 3",3,"white"
"chardonnay",4370,14400,2.8,2016,"DISTRICT 3",3,"white"
"chardonnay",4371,100,18.8,2016,"DISTRICT 3",3,"white"
"chardonnay",4376.38,100,10,2016,"DISTRICT 3",3,"white"
"chardonnay",4386,100,3.7,2016,"DISTRICT 3",3,"white"
"chardonnay",4400,100,36.1,2016,"DISTRICT 3",3,"white"
"chardonnay",4400,55570,4.3,2016,"DISTRICT 3",3,"white"
"chardonnay",4436.56,100,6,2016,"DISTRICT 3",3,"white"
"chardonnay",4444,100,5,2016,"DISTRICT 3",3,"white"
"chardonnay",4487.69,100,12,2016,"DISTRICT 3",3,"white"
"chardonnay",4488,100,4.9,2016,"DISTRICT 3",3,"white"
"chardonnay",4500,100,54,2016,"DISTRICT 3",3,"white"
"chardonnay",4500,13800,4.1,2016,"DISTRICT 3",3,"white"
"chardonnay",4500,14100,1.1,2016,"DISTRICT 3",3,"white"
"chardonnay",4500,21600,7.6,2016,"DISTRICT 3",3,"white"
"chardonnay",4566,100,4,2016,"DISTRICT 3",3,"white"
"chardonnay",4566.7,21200,16.9,2016,"DISTRICT 3",3,"white"
"chardonnay",4589,100,6.3,2016,"DISTRICT 3",3,"white"
"chardonnay",4600,100,4.4,2016,"DISTRICT 3",3,"white"
"chardonnay",4633.75,100,20.4,2016,"DISTRICT 3",3,"white"
"chardonnay",4679.83,21000,69.3,2016,"DISTRICT 3",3,"white"
"chardonnay",4800,100,3.2,2016,"DISTRICT 3",3,"white"
"chardonnay",4800.99,100,10.4,2016,"DISTRICT 3",3,"white"
"chardonnay",4811.32,100,8.5,2016,"DISTRICT 3",3,"white"
"chardonnay",4854,100,9.5,2016,"DISTRICT 3",3,"white"
"chardonnay",4900,100,5.2,2016,"DISTRICT 3",3,"white"
"chardonnay",4962,100,11.5,2016,"DISTRICT 3",3,"white"
"chardonnay",5000,100,109.8,2016,"DISTRICT 3",3,"white"
"chardonnay",5000,11400,0.2,2016,"DISTRICT 3",3,"white"
"chardonnay",5000,14400,3.1,2016,"DISTRICT 3",3,"white"
"chardonnay",5000,16800,7.9,2016,"DISTRICT 3",3,"white"
"chardonnay",5000,17600,2.4,2016,"DISTRICT 3",3,"white"
"chardonnay",5000,21200,5.4,2016,"DISTRICT 3",3,"white"
"chardonnay",5100,100,2.9,2016,"DISTRICT 3",3,"white"
"chardonnay",5150,100,15.2,2016,"DISTRICT 3",3,"white"
"chardonnay",5200,100,5.7,2016,"DISTRICT 3",3,"white"
"chardonnay",5250,100,12.3,2016,"DISTRICT 3",3,"white"
"chardonnay",5300,100,9.3,2016,"DISTRICT 3",3,"white"
"chardonnay",5305,100,28.5,2016,"DISTRICT 3",3,"white"
"chardonnay",5463,100,14.4,2016,"DISTRICT 3",3,"white"
"chardonnay",5464,100,2,2016,"DISTRICT 3",3,"white"
"chardonnay",5500,100,34.8,2016,"DISTRICT 3",3,"white"
"chardonnay",5500,21500,6.1,2016,"DISTRICT 3",3,"white"
"chardonnay",5600,100,23.2,2016,"DISTRICT 3",3,"white"
"chardonnay",5662.05,100,26.9,2016,"DISTRICT 3",3,"white"
"chardonnay",5700,100,13.6,2016,"DISTRICT 3",3,"white"
"chardonnay",5714,100,6.7,2016,"DISTRICT 3",3,"white"
"chardonnay",5800,100,10.8,2016,"DISTRICT 3",3,"white"
"chardonnay",5901.13,100,20.4,2016,"DISTRICT 3",3,"white"
"chardonnay",5983.2,9100,29.6,2016,"DISTRICT 3",3,"white"
"chardonnay",5985,17200,78.7,2016,"DISTRICT 3",3,"white"
"chardonnay",6000,100,13.4,2016,"DISTRICT 3",3,"white"
"chardonnay",6500,100,18.4,2016,"DISTRICT 3",3,"white"
"chardonnay",6500,11700,1,2016,"DISTRICT 3",3,"white"
"chardonnay",7000,100,14.2,2016,"DISTRICT 3",3,"white"
"chardonnay",7000,13600,9.2,2016,"DISTRICT 3",3,"white"
"chardonnay",7026,17600,4.8,2016,"DISTRICT 3",3,"white"
"chardonnay",7200,100,9.1,2016,"DISTRICT 3",3,"white"
"chardonnay",7500,100,6.8,2016,"DISTRICT 3",3,"white"
"chardonnay",7924.52,100,16.9,2016,"DISTRICT 3",3,"white"
"chardonnay",8000,100,2.2,2016,"DISTRICT 3",3,"white"
"chardonnay",8500,100,1.8,2016,"DISTRICT 3",3,"white"
"chardonnay",9465.6,100,6.9,2016,"DISTRICT 3",3,"white"
"chardonnay",12026.85,100,7.5,2016,"DISTRICT 3",3,"white"
"chardonnay",12574,100,1.9,2016,"DISTRICT 3",3,"white"
"chenin blanc",1050,10700,21.2,2016,"DISTRICT 3",3,"white"
"chenin blanc",2500,13600,7.3,2016,"DISTRICT 3",3,"white"
"fiano",1500,9100,3,2016,"DISTRICT 3",3,"white"
"fiano",3500,100,4,2016,"DISTRICT 3",3,"white"
"french colombard",1100,100,11.2,2016,"DISTRICT 3",3,"white"
"french colombard",1200,100,2.2,2016,"DISTRICT 3",3,"white"
"french colombard",1300,13600,2.1,2016,"DISTRICT 3",3,"white"
"french colombard",2214.1,100,11,2016,"DISTRICT 3",3,"white"
"gewurztraminer",475,100,19.9,2016,"DISTRICT 3",3,"white"
"gewurztraminer",700,100,1.1,2016,"DISTRICT 3",3,"white"
"gewurztraminer",1200,100,4.9,2016,"DISTRICT 3",3,"white"
"gewurztraminer",1323,100,42,2016,"DISTRICT 3",3,"white"
"gewurztraminer",1600,100,1.3,2016,"DISTRICT 3",3,"white"
"gewurztraminer",1600,20800,10.2,2016,"DISTRICT 3",3,"white"
"gewurztraminer",1750,100,8.5,2016,"DISTRICT 3",3,"white"
"gewurztraminer",1803.12,100,2.6,2016,"DISTRICT 3",3,"white"
"gewurztraminer",1874.25,20800,2.7,2016,"DISTRICT 3",3,"white"
"gewurztraminer",1900,100,14.1,2016,"DISTRICT 3",3,"white"
"gewurztraminer",1900,21200,19,2016,"DISTRICT 3",3,"white"
"gewurztraminer",2000,100,44.1,2016,"DISTRICT 3",3,"white"
"gewurztraminer",2200,13600,2.8,2016,"DISTRICT 3",3,"white"
"gewurztraminer",2200,21200,6.7,2016,"DISTRICT 3",3,"white"
"gewurztraminer",2500,100,1.1,2016,"DISTRICT 3",3,"white"
"gray riesling",2000,100,8.1,2016,"DISTRICT 3",3,"white"
"gray riesling",2100,100,3.1,2016,"DISTRICT 3",3,"white"
"gray riesling",2200,100,11.3,2016,"DISTRICT 3",3,"white"
"gray riesling",2200,11100,9.1,2016,"DISTRICT 3",3,"white"
"gray riesling",2500,100,1,2016,"DISTRICT 3",3,"white"
"gray riesling",2525,100,4.4,2016,"DISTRICT 3",3,"white"
"gray riesling",2700,13400,5.3,2016,"DISTRICT 3",3,"white"
"grenache blanc",1500,100,2.7,2016,"DISTRICT 3",3,"white"
"grenache blanc",1500,13100,0.6,2016,"DISTRICT 3",3,"white"
"grenache blanc",1800,20800,0.8,2016,"DISTRICT 3",3,"white"
"grenache blanc",2000,17400,2.1,2016,"DISTRICT 3",3,"white"
"grenache blanc",2250,100,5.4,2016,"DISTRICT 3",3,"white"
"grenache blanc",2400,13400,1,2016,"DISTRICT 3",3,"white"
"grenache blanc",2400,17400,4.8,2016,"DISTRICT 3",3,"white"
"grenache blanc",2500,100,4.6,2016,"DISTRICT 3",3,"white"
"grenache blanc",2500,13600,1.6,2016,"DISTRICT 3",3,"white"
"grenache blanc",2500,24500,8,2016,"DISTRICT 3",3,"white"
"grenache blanc",2550,13600,0.8,2016,"DISTRICT 3",3,"white"
"grenache blanc",2800,100,3.8,2016,"DISTRICT 3",3,"white"
"grenache blanc",3500,100,3.6,2016,"DISTRICT 3",3,"white"
"grenache blanc",48571.43,13600,0.4,2016,"DISTRICT 3",3,"white"
"gruner veltliner",2700,100,4.9,2016,"DISTRICT 3",3,"white"
"malvasia bianca",1850,100,2.9,2016,"DISTRICT 3",3,"white"
"malvasia bianca",2500,17000,10.2,2016,"DISTRICT 3",3,"white"
"marsanne",1960,100,4.6,2016,"DISTRICT 3",3,"white"
"marsanne",2000,100,6.2,2016,"DISTRICT 3",3,"white"
"marsanne",2000,13400,1.5,2016,"DISTRICT 3",3,"white"
"marsanne",2100,100,2,2016,"DISTRICT 3",3,"white"
"marsanne",2228,100,1,2016,"DISTRICT 3",3,"white"
"marsanne",2300,100,2.8,2016,"DISTRICT 3",3,"white"
"marsanne",2500,100,0.5,2016,"DISTRICT 3",3,"white"
"marsanne",2500,17400,1.9,2016,"DISTRICT 3",3,"white"
"marsanne",2600,100,2.8,2016,"DISTRICT 3",3,"white"
"marsanne",3000,100,2.8,2016,"DISTRICT 3",3,"white"
"melon",2052.14,17200,13.9,2016,"DISTRICT 3",3,"white"
"muscat blanc",1700,100,4,2016,"DISTRICT 3",3,"white"
"muscat blanc",1850,100,8.5,2016,"DISTRICT 3",3,"white"
"muscat blanc",2000,17200,0.9,2016,"DISTRICT 3",3,"white"
"muscat blanc",2158.35,100,4.1,2016,"DISTRICT 3",3,"white"
"muscat blanc",2450,100,0.9,2016,"DISTRICT 3",3,"white"
"muscat blanc",2550,24800,2,2016,"DISTRICT 3",3,"white"
"muscat blanc",2550.03,100,0.2,2016,"DISTRICT 3",3,"white"
"muscat blanc",3500,100,0.8,2016,"DISTRICT 3",3,"white"
"muscat blanc",16395.01,100,0.5,2016,"DISTRICT 3",3,"white"
"muscat of alexandria",250,100,1.9,2016,"DISTRICT 3",3,"white"
"palomino",1697.71,100,1.8,2016,"DISTRICT 3",3,"white"
"palomino",1800,11100,1,2016,"DISTRICT 3",3,"white"
"palomino",3000,100,2.6,2016,"DISTRICT 3",3,"white"
"picpoul blanc",1800,24300,0.6,2016,"DISTRICT 3",3,"white"
"picpoul blanc",2500,100,2.4,2016,"DISTRICT 3",3,"white"
"picpoul blanc",3500,100,1.3,2016,"DISTRICT 3",3,"white"
"pinot blanc",1752.58,100,64.1,2016,"DISTRICT 3",3,"white"
"pinot blanc",1850,100,28,2016,"DISTRICT 3",3,"white"
"pinot blanc",2000,100,14.6,2016,"DISTRICT 3",3,"white"
"pinot blanc",2098.78,17200,49.4,2016,"DISTRICT 3",3,"white"
"pinot blanc",2500,100,9,2016,"DISTRICT 3",3,"white"
"pinot blanc",2896.28,13400,5.7,2016,"DISTRICT 3",3,"white"
"pinot blanc",4000,100,4.3,2016,"DISTRICT 3",3,"white"
"pinot gris",600,100,6,2016,"DISTRICT 3",3,"white"
"pinot gris",1350,21000,123.7,2016,"DISTRICT 3",3,"white"
"pinot gris",1375,24500,11.4,2016,"DISTRICT 3",3,"white"
"pinot gris",1400,100,4.9,2016,"DISTRICT 3",3,"white"
"pinot gris",1464.5,100,75.9,2016,"DISTRICT 3",3,"white"
"pinot gris",1500,24500,2.1,2016,"DISTRICT 3",3,"white"
"pinot gris",1600,100,24.4,2016,"DISTRICT 3",3,"white"
"pinot gris",1650,24500,15.2,2016,"DISTRICT 3",3,"white"
"pinot gris",1679.45,100,43.9,2016,"DISTRICT 3",3,"white"
"pinot gris",1700,100,114.6,2016,"DISTRICT 3",3,"white"
"pinot gris",1700,17000,28.7,2016,"DISTRICT 3",3,"white"
"pinot gris",1704,100,13.5,2016,"DISTRICT 3",3,"white"
"pinot gris",1704.28,100,37.7,2016,"DISTRICT 3",3,"white"
"pinot gris",1710,100,2.1,2016,"DISTRICT 3",3,"white"
"pinot gris",1720,100,27.6,2016,"DISTRICT 3",3,"white"
"pinot gris",1750,100,2.7,2016,"DISTRICT 3",3,"white"
"pinot gris",1800,100,122.4,2016,"DISTRICT 3",3,"white"
"pinot gris",1842.86,100,13,2016,"DISTRICT 3",3,"white"
"pinot gris",1850,100,28.4,2016,"DISTRICT 3",3,"white"
"pinot gris",1851.12,17400,22.9,2016,"DISTRICT 3",3,"white"
"pinot gris",1867.35,100,4.4,2016,"DISTRICT 3",3,"white"
"pinot gris",2000,100,33.2,2016,"DISTRICT 3",3,"white"
"pinot gris",2000,13800,2.5,2016,"DISTRICT 3",3,"white"
"pinot gris",2000,17200,17.9,2016,"DISTRICT 3",3,"white"
"pinot gris",2050,100,60.9,2016,"DISTRICT 3",3,"white"
"pinot gris",2205,100,7.7,2016,"DISTRICT 3",3,"white"
"pinot gris",2500,100,1.8,2016,"DISTRICT 3",3,"white"
"pinot gris",2700,24500,7,2016,"DISTRICT 3",3,"white"
"pinot gris",4302,16800,16.4,2016,"DISTRICT 3",3,"white"
"ribolla gialla",2200,100,1,2016,"DISTRICT 3",3,"white"
"ribolla gialla",2200,17000,2,2016,"DISTRICT 3",3,"white"
"ribolla gialla",2750,100,11.3,2016,"DISTRICT 3",3,"white"
"roussanne",1800,27800,0.8,2016,"DISTRICT 3",3,"white"
"roussanne",1960,100,4.3,2016,"DISTRICT 3",3,"white"
"roussanne",2000,100,2.2,2016,"DISTRICT 3",3,"white"
"roussanne",2000,13400,1.5,2016,"DISTRICT 3",3,"white"
"roussanne",2000,13600,0.5,2016,"DISTRICT 3",3,"white"
"roussanne",2300,100,1,2016,"DISTRICT 3",3,"white"
"roussanne",2314,100,3.1,2016,"DISTRICT 3",3,"white"
"roussanne",2460,100,1.9,2016,"DISTRICT 3",3,"white"
"roussanne",2500,100,1.1,2016,"DISTRICT 3",3,"white"
"roussanne",2500,13600,1.1,2016,"DISTRICT 3",3,"white"
"roussanne",2500,17400,1.3,2016,"DISTRICT 3",3,"white"
"roussanne",2600,100,3.2,2016,"DISTRICT 3",3,"white"
"roussanne",2841.4,100,1.3,2016,"DISTRICT 3",3,"white"
"roussanne",3000,100,3,2016,"DISTRICT 3",3,"white"
"roussanne",3000,13600,1.7,2016,"DISTRICT 3",3,"white"
"roussanne",3200,100,3.9,2016,"DISTRICT 3",3,"white"
"roussanne",13650.79,13600,1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1000,100,6.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1150,11300,90.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1200,100,22.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1200,17000,5.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1300,100,38.3,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1300,20800,8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1350,100,72.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1364,100,42.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1375,100,124.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1378.9,21500,3.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1391,100,57.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1400,100,38.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1400,24500,14,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1425,100,347,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1450,100,173.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1464.5,100,23.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1476,100,84.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1487.42,100,74.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1499.63,100,71.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1500,100,325.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1500,13400,140.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1500,13600,2.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1500,15800,45.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1525,100,163.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1525.02,100,567.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1530,100,12.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1532,100,25.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1537,100,17.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1538,100,40.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1539.61,100,111.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1545,100,29,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1550,100,281.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1552,100,21.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1579.28,100,63.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1584,100,106.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1584.14,100,75.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1590.2,100,181.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1600,100,553.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1600,13400,4.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1600,17000,27,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1600,21000,47.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1600.63,100,43.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1600.63,13400,140.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1604.33,100,44.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1605,100,147.3,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1605.28,100,402.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1605.28,13400,137,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1605.28,13600,2.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1605.28,15500,245.3,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1605.28,17100,105.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1605.37,100,103.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1606,1500,74.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1606,15500,312.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1607.94,100,12.3,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1608,100,7.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1608,13600,3.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1610,20800,23,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1611.31,100,46.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1611.31,17000,19.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1619.34,100,28.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1621.33,17200,59.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1621.33,19000,152.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1625,100,65.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1630.73,100,5.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1632,100,65.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1640,100,75.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1640.22,100,12.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1650,100,467.3,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1650,15500,122.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1655.19,100,66,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1666,100,55.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1670.08,100,22.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1675,100,137.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1680,100,104.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1690,100,24.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1700,100,181.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1700,13400,44.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1700,13600,39.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1700,17100,30.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1700,20800,6.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1700,24500,24.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1717.28,13600,168.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1725,20800,1.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1735.33,100,32.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1737.36,21200,35.3,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1748,100,19.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1750,100,62.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1761.94,100,62,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1765.81,100,12.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1765.81,13400,98.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1771.67,100,78.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1772.44,100,38.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1772.44,17800,8.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1775,100,50.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1786.59,100,88.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1800,100,263.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1800,11100,1.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1800,13400,36.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1800,17000,6.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1800,20600,1.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1800,24500,2.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1820.7,100,23.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1821.25,21200,27.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1840.13,100,10.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1846.07,17000,4.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1846.07,17200,64.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1850,100,139.3,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1850,14000,3.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1850,45268,31.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1852.18,100,48.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1875,100,5.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1878.85,100,40.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1900,100,79.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1900,14400,5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1900,17400,4.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1906.31,100,22.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1954,100,19.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",1965.81,100,31.3,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2000,100,163.3,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2000,17000,13.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2000,21200,23.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2026,100,39.3,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2054,100,16.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2074.54,13600,13.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2075,100,6.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2075,12900,6.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2100,100,54,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2100,18000,6.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2175.96,100,14.5,2016,"DISTRICT 3",3,"white"
